Date,ACWI,BTC-USD,GLD,HYG,IWM,KRE,LQD,QQQ,RSP,SMH,SOXX,SPY,UUP,XLP,XLU,XLY,^VIX
2024-11-15,115.6882095336914,,236.58999633789062,72.61815643310547,224.87026977539062,63.354774475097656,101.21625518798828,492.6477355957031,176.4789276123047,238.150146484375,209.271240234375,575.437744140625,27.830650329589844,76.81543731689453,37.942745208740234,105.39273071289062,16.139999389648438
2024-11-18,116.26353454589844,,241.08999633789062,72.755615234375,225.31317138671875,63.23931121826172,101.40323638916016,496.0704345703125,177.19091796875,239.7282257080078,211.97613525390625,577.7954711914062,27.69186782836914,77.3534164428711,38.273094177246094,106.36548614501953,15.579999923706055
2024-11-19,116.58531188964844,,243.25,72.86560821533203,226.98631286621094,62.873653411865234,101.6182632446289,499.4832763671875,176.71299743652344,242.34841918945312,212.38238525390625,579.9076538085938,27.682613372802734,77.4590835571289,38.517269134521484,106.44449615478516,16.350000381469727
2024-11-20,116.58531188964844,,244.6199951171875,72.8472671508789,227.28158569335938,62.7004508972168,101.37520599365234,499.1955871582031,177.30795288085938,240.72071838378906,210.7574462890625,580.1041259765625,27.821395874023438,77.06521606445312,38.53642272949219,105.97540283203125,17.15999984741211
2024-11-21,117.02412414550781,,246.66000366210938,72.87479400634766,230.73614501953125,63.63383865356445,101.25364685058594,500.99127197265625,179.54150390625,244.2540283203125,214.0965118408203,583.2183227539062,27.91391944885254,77.90099334716797,39.20669937133789,106.16304016113281,16.8700008392334
2024-11-22,117.44342803955078,,249.83999633789062,72.85645294189453,234.9977264404297,65.23117065429688,101.34715270996094,501.7948913574219,180.95574951171875,242.78512573242188,214.1856689453125,585.02587890625,28.061954498291016,78.62149047851562,38.99603271484375,107.69375610351562,15.239999771118164
2024-11-25,117.85297393798828,,242.47999572753906,73.13141632080078,238.5703582763672,66.29927825927734,102.60931396484375,502.58856201171875,182.59434509277344,241.83233642578125,216.2763214111328,587.0103759765625,27.867658615112305,79.05379486083984,39.0678596496582,108.79489135742188,14.600000381469727
2024-11-26,118.02850341796875,,242.9499969482422,72.9939193725586,236.81849670410156,65.58721160888672,102.34752655029297,505.2870788574219,182.61383056640625,239.609130859375,213.47227478027344,590.075439453125,27.904666900634766,79.38042449951172,39.69026565551758,109.1899185180664,14.100000381469727
2024-11-27,117.94073486328125,,243.49000549316406,73.2138900756836,237.14328002929688,65.37552642822266,102.72151947021484,501.3087158203125,182.4383087158203,236.46290588378906,210.6088104248047,588.2874755859375,27.66411018371582,79.54374694824219,39.69026565551758,108.65168762207031,14.100000381469727
2024-11-29,118.7403335571289,,245.58999633789062,73.36054992675781,238.04872131347656,65.1734390258789,103.3572769165039,505.7136535644531,182.9942169189453,240.31381225585938,213.42274475097656,591.94189453125,27.617849349975586,79.94721984863281,39.70462417602539,109.76763916015625,13.510000228881836
2024-12-02,118.99386596679688,,243.44000244140625,73.33385467529297,237.9306182861328,64.5575942993164,103.51956176757812,511.2198486328125,182.53579711914062,246.0107421875,219.03077697753906,593.0029296875,27.78438949584961,79.85115814208984,38.85240936279297,110.72557067871094,13.34000015258789
